0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051463,0,0,0.096275,0,0,0,0,0,0,0,0,0,0,0.37841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043737,0,0,0,0.15887,0,0,0,0,0,0,0.12653,0,0,0,0.20996,0,0,0,0,0,0,0.15963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27568,0,0,0.075369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073471,0,0,0,0.25943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.75789,0.026057,0,0,0.099928,0,0,0,0,0,0.061688,0,0,0,0.087635,0,0,0.030951,0.070895,0,0,0,0,0,0.054646,0,0,0.081817,0.079071,0,0,0,0.11613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095794,0,0.072146,0,0,0,0,0,0,0.080921,0.34666,0,0,0.018913,0,0,0,0,0,0,0,0.062214,0.18057,0.20942,0.13407,0,0,0,0,0,0,0,0,0,0,0.01145,0,0,0,0,0,0,0,0.23924,0,0,0.082788,0,0.22592,0,0.1675,0,0,0,0,0.038551,0.051627,0,0,0,0.11671,0,0.036186,0.2082,0,0,0,0.046834,0,0,0.036123,0,0.058536,0,0.061218,0,0,0,0.050925,0,0,0,0,0,0,0.022244,0,0,0,0,0,0,0,0,0,0,0,0,0.073657,0.025504,0.014421,0,0.040383,0,0,0.12269,0,0.13195,0.075946,0.041344,0.058934,0,0.045921,0,0,0.058664,0,0,0.027211,0,0.030561,0,0,0,0,0,0.057267,0,0,0,0,0,0,0,0,0,0.026028,0,0,0,0.14054,0,0,0,0,0.083912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061804,0.034011,0,0,0,0,0,0,0,0,0,0,0,0,0.052939,0,0,0,0,0,0,0,0,0,0,0,0.026861,0.039173,0,0,0,0,0,0,0,0.025809,0,0,0,0,0,0,0,0.037196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053109,0,0,0,0,0,0,0.070343,0,0,0,0,0,0,0.048209,0,0,0,0,0.097059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034428,0,0,0,0,0,0,0,0,0,0.038993,0.040264,0,0.053853,0,0,0,0.063936,0,0,0.056278,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11278,0.07429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057685,0,0,0,0,0,0,0,0,0.080619,0.098797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.066033,0,0.0026712,0,0.0038009,0.00096485,0.0052558,0.056113,0.031975,0,0,0,0.028913,0.0085515,0.10001,0,0,0.069735,0,0,0.0038074,0,0.0067509,0.061483,0,0.043366,0.0029671,0.0066881,0.10664,0.12295,0.004165,0.048662,0,0,0.054654,0.0043158,0,0.0037671,0,0,0,0.0052907,0.10195,0.0023414,0.16762,0.0050236,0.044601,0,0.0036948,0.029066,0,0.0071794,0,0,0.0075679,0.034366,0,0.054975,0,0,0.0071785,0.018355,0.025506,0.0039452,0.0032991,0,0,0,0,0,0.17195,0.066385,0,0.004176,0.0038358,0,0.083632,0,0,0,0.0027284,0,0.04452,0.0075752,0,0.093742,0.04925,0.0045916,0,0.0044234,0,0,0.026438,0.11333,0,0.11407,0.0054534,0,0,0.044437,0.046209,0,0.041401,0,0,0.12368,0,0,0,0,0.0037095,0.13167,0.15298,0.0025266,0.015695,0,0,0.033903,0.003703,0,0.17886,0.15053,0.0062757,0.0069605,0.040268,0,0,0,0.024304,0,0,0.0084379,0,0.021906,0,0,0.0057879,0.0040888,0.0038806,0.21595,0,0,0,0.0079531,0,0,0.0036143,0,0.010341,0,0.017484,0.090635,0,0,0.090772,0.0028777,0,0.010714,0.0060415,0.0036059,0.15435,0.0076437,0.092926,0.19768,0.010946,0.0084409,0.020368,0.0040588,0,0,0.0029587,0,0.026094,0.0037343,0.004403,0.0033799,0.0045732,0.0045037,0,0,0,0,0.0023832,0,0.043141,0.0052626,0,0.079685,0,0,0.13815,0.033758,0.0044838,0,0,0,0,0,0,0,0,0,0.0033643,0.0042666,0,0,0.0051079,0,0,0,0,0,0,0,0,0,0.0034384,0,0,0,0,0,0.0049255,0.0041434,0,0,0.0032736,0,0,0,0,0,0,0,0.1127,0,0,0,0.037454,0,0.0039967,0,0.0032446,0,0.0036751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070155,0.0035724,0,0.0032222,0,0,0,0,0,0.0042947,0,0,0,0.0045011,0,0,0,0,0,0,0.0047548,0.0041178,0,0,0,0.0055993,0.0034962,0.0028381,0.0068637,0,0.0027781,0.0021459,0,0,0,0,0,0,0,0.0034055,0,0,0.034447,0,0.0051274,0,0,0,0.0028408,0.055917,0.0040093,0.0041184,0,0,0.0045234,0,0,0.0052435,0,0,0,0.0029115,0,0.0037803,0,0,0.0036519,0.0044184,0,0,0,0,0,0,0,0.0036359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053132,0,0,0,0,0,0,0,0,0,0.0023107,0.0035105,0,0,0.0036923,0,0.0033706,0.0035157,0,0,0,0,0,0.0059764,0,0,0.0042597,0.0029218,0.0025805,0,0,0,0.0052328,0,0,0.0028208,0.0033504,0.0071206,0.0034801,0,0,0,0.0033218
0,0,0,0.066033,0,0.011563,0.028321,0,0.003888,0.064482,0.0053762,0,0.0029434,0,0,0,0.073171,0.0087474,0.0048199,0,0,0.073071,0,0,0.0038947,0,0.101,0.83285,0.0054786,0.0057302,0.0096923,0.0068413,0.11241,0.046213,0.0042604,0.1094,0,0,0.0034578,0.0044147,0.030965,0.0038534,0,0,0,0.005412,0.17936,0.002395,0.15407,0.0051387,0.0058934,0,0.0037795,0.006449,0,0.0073438,0,0.01992,0.0077413,0,0,0.045642,0,0.10596,0.0073429,0.014594,0.094431,0.0040356,0.0033747,0.040119,0.020641,0,0,0.0057237,0.048162,0.025627,0.035613,0.0042717,0.01253,0,0.0052911,0.0068585,0,0,0.0027909,0,0.12144,0.0082434,0,0,0.13434,0.0046968,0,0.0045247,0,0,0.0024337,0.065902,0.044006,0.025929,0.0055783,0,0,0.0046213,0,0,0,0,0,0.30143,0,0,0.0094809,0,0.0037945,0.047351,0.11367,0.0025845,0.0014549,0,0,0.0035258,0.0037879,0.024564,0.19572,0,0.0064194,0.00712,0.0053208,0,0,0.010128,0.0022373,0.087415,0,0.0086312,0,0,0,0.0048426,0.0059205,0.013356,0.0039696,0.003369,0,0,0.081751,0.094006,0,0,0.0036971,0,0.047304,0,0.056074,0.08331,0,0,0.07954,0.0029436,0,0.0023773,0.0061799,0.0090822,0,0.0078189,0.0047651,0.0074564,0.029859,0.0086343,0.0076348,0.10055,0,0,0.014272,0,0.068103,0.0038199,0.0045038,0.0034573,0.023106,0.0046069,0,0,0,0,0.0024378,0,0.0027294,0.0053832,0.10053,0.0043654,0,0,0,0,0.0045865,0.093304,0,0,0,0,0.023174,0,0,0,0.0034413,0.0043643,0,0,0.0052249,0,0,0.0088523,0,0,0,0.018655,0,0,0.0035171,0,0,0,0.038563,0,0.0050383,0.0042383,0.014581,0,0.015791,0,0,0,0,0,0,0,0.012195,0.0143,0,0,0.022087,0,0.0040882,0,0.0033189,0,0.0037593,0.014949,0,0.020151,0,0.010175,0,0,0.0079433,0.016231,0.018372,0.069168,0,0.055752,0.035026,0,0,0,0.0071762,0.0036542,0.053841,0.010525,0.006453,0,0.0070996,0,0,0.018847,0,0,0,0.0046043,0,0,0,0,0.0075658,0.011199,0.0048637,0.0042121,0.0073073,0,0.0060218,0.0057275,0.0035763,0.0029031,0.0070209,0.036868,0.039861,0.002195,0,0,0.0096344,0,0,0,0,0.0034835,0,0.0055219,0.063566,0,0.0052449,0.012848,0,0,0.0029058,0.0094655,0.0041012,0.0042128,0,0,0.004627,0,0.0040026,0.0053637,0.012191,0.010916,0,0.019236,0.0077959,0.012349,0,0.013791,0.011929,0.0045197,0.012094,0,0,0,0,0,0.024981,0.025696,0.012126,0.031832,0.011127,0,0,0,0.00907,0,0,0,0,0,0,0.0054349,0.10153,0,0,0,0,0,0,0,0,0.0023637,0.011467,0,0,0.0037769,0,0.0034478,0.0035963,0,0,0.0043702,0.0064795,0.035148,0.0061133,0,0,0.0043573,0.0029888,0.0084292,0.065298,0,0,0.0053527,0.0075432,0,0.0092141,0.0034272,0.0072838,0.0035598,0,0.027306,0,0.0033979
0,0.75789,0,0,0.011563,0,0.067187,0,0,0.010849,0,0,0,0,0,0.05338,0,0,0,0.075832,0,0,0.026783,0.061346,0,0,0,0,0.013729,0.047286,0.038618,0,0.047373,0.068422,0,0,0,0.032173,0.02499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10874,0.016161,0.062429,0,0,0,0,0,0,0.070023,0.24455,0,0,0.023939,0,0,0,0,0,0,0,0.068178,0.09588,0.13862,0.087012,0.046309,0.021566,0,0,0.017187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16877,0,0.013757,0.022936,0,0.14662,0,0.10871,0,0,0,0,0.033359,0,0,0,0,0.099499,0,0.031312,0.1133,0,0,0.01785,0.060789,0,0,0.031258,0,0.050652,0,0.052973,0,0,0,0.044066,0.058754,0,0.052606,0,0,0,0.028872,0,0.012135,0,0.022989,0,0.0084422,0,0,0.044635,0,0,0,0,0.022069,0.012478,0,0.014466,0,0,0.15925,0.01443,0.17127,0.065717,0.041732,0.050997,0.040174,0,0,0,0.060985,0,0,0.023547,0,0.026445,0,0,0,0.056603,0,0.049554,0,0.017141,0.12718,0,0,0,0,0,0,0.072755,0,0,0,0.12162,0,0,0,0,0,0,0,0,0,0.049899,0,0,0,0,0.021028,0,0,0,0,0,0.051351,0,0,0,0.079699,0,0,0.038129,0,0,0,0,0,0,0,0,0,0.068713,0,0,0,0,0.029237,0,0,0,0.044911,0,0,0.023243,0.033897,0,0,0,0,0,0,0,0,0,0,0,0,0.086555,0,0,0.032186,0,0,0,0,0,0,0,0,0.038678,0.041937,0.037433,0,0.041184,0.070149,0,0.083844,0,0,0,0,0,0,0,0,0.018959,0.064963,0,0,0.042389,0,0.034932,0,0,0,0,0,0,0,0,0,0.055888,0,0,0,0,0,0.065474,0.050227,0.012689,0,0,0,0,0,0.037145,0.023719,0,0,0,0,0,0,0.023219,0,0.030548,0.063324,0,0,0.019536,0.049201,0,0,0.020532,0,0,0.060869,0,0,0,0,0,0.020442,0.041716,0,0,0,0,0,0.052614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023789,0,0,0,0.019737,0,0,0,0,0,0,0.029792,0,0.010951,0.016237,0,0,0,0,0,0,0.067327,0.052261,0.036626,0.0466,0,0.043758,0,0.092037,0,0,0.073048,0,0,0,0
0,0.026057,0,0.0026712,0.028321,0.067187,0,0,0.0033664,0.012606,0.004655,0,0.0025486,0.11262,0,0.027666,0.0029599,0.007574,0.0041734,0,0,0,0.013881,0.031795,0.0033722,0.040429,0.0059793,0.017013,0.0071155,0.029469,0.028328,0.0059236,0.0081058,0.035463,0.053952,0,0.12527,0.016675,0.088925,0.0038225,0.026811,0.0033365,0,0,0,0.004686,0.0029858,0.0020737,0.0062326,0.0044494,0.0051028,0,0.019437,0.0083759,0.032357,0.0063587,0,0,0.17213,0,0,0.075812,0.040581,0,0.0063579,0.18399,0.026232,0.0034943,0.002922,0.034737,0,0,0,0.035336,0.025764,0.037226,0.030836,0.039701,0.014575,0,0.0045814,0.0089077,0,0,0.0024165,0,0,0.0071376,0,0,0,0.083727,0,0.0039178,0,0.028005,0.0021072,0.0071299,0.011887,0,0.0048301,0,0,0.0040014,0,0,0,0.01729,0,0,0,0,0.012314,0,0.019514,0.027798,0,0.024329,0.0012597,0,0,0.0030528,0.01948,0.084765,0.030239,0,0.033014,0.0061649,0.11504,0,0.022839,0.0391,0.0019372,0.037142,0,0.0074734,0,0,0,0.0062895,0.0051263,0.015536,0.0034371,0.0043756,0,0,0.029704,0.0070441,0,0,0.0032011,0.011438,0.0016905,0,0.014755,0.0033701,0,0,0.025346,0.0025488,0.034061,0.08865,0.031782,0.030924,0,0.00677,0.0041259,0.0013691,0,0.0074761,0.05906,0.0035949,0.013706,0.1455,0.0026205,0,0.057581,0.0033075,0.029583,0.0029935,0.012935,0.003989,0,0,0,0,0.0021108,0,0.014037,0.0046611,0,0.0037798,0.063033,0,0,0,0.0039713,0,0,0,0,0,0.06277,0,0,0,0.0029797,0.020127,0,0,0.004524,0,0,0.034174,0,0,0,0.032522,0,0,0.032688,0,0,0.055769,0.03339,0,0.0043625,0.0036698,0.051729,0,0.0028994,0,0,0,0,0.02273,0,0,0,0.029888,0.078049,0,0.0015744,0,0.0035398,0,0.0028737,0,0.003255,0.07738,0,0.16413,0,0,0,0,0.010317,0,0,0,0,0,0,0,0,0,0.0062136,0.0031641,0.02574,0.030763,0.024912,0,0.027408,0,0,0.059601,0,0,0,0.099545,0,0,0,0,0.0098263,0.043233,0.0042113,0.0036471,0.02821,0,0.023247,0.0049592,0.0030965,0.0025137,0.0060792,0.031922,0.0024606,0.0019006,0,0,0.037193,0,0,0,0,0.0030162,0,0.035462,0.032376,0,0.0045413,0,0,0,0.002516,0.012294,0.003551,0.0036477,0,0,0.0040063,0,0.015452,0.0046442,0.015833,0.042142,0,0.0025787,0.010125,0.036092,0,0,0.013876,0.0039134,0,0,0,0.022278,0,0,0,0.013816,0,0.027562,0.076795,0,0,0,0.035014,0,0,0.059442,0,0,0,0.0047059,0.036045,0,0,0,0,0,0.018495,0,0,0.0020466,0.013339,0,0,0.0032702,0,0.0029853,0.0031139,0,0,0.0056759,0.0084156,0,0.0052933,0,0,0.0037728,0.0025879,0.024636,0,0.028475,0,0.0046347,0.02912,0,0.02693,0.0029674,0.0063067,0.0030823,0,0.023643,0,0.0029421
0,0,0,0,0,0,0,0,0,0.010222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14609,0,0,0,0,0.030452,0,0,0,0.049356,0,0,0,0,0,0,0,0.063315,0.03767,0,0,0,0,0,0,0,0.0022281,0,0,0,0,0,0,0,0.44049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025206,0,0.038382,0,0,0,0,0,0,0,0,0,0,0.15697,0,0,0,0.17109,0,0,0,0.017845,0.0066969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030895,0,0.024433,0,0,0.015418,0,0,0,0.019253,0,0.010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013786,0,0,0.10265,0,0,0,0,0,0,0,0,0,0,0,0,0.031345,0,0.049757,0,0,0,0,0,0,0,0,0.055491,0,0,0,0,0,0,0,0,0.14181,0,0,0,0,0,0,0,0,0.034692,0.03,0.039524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079507,0,0,0,0,0,0,0,0,0,0,0,0,0.01597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023663,0,0,0.034364,0,0,0,0.046343,0,0,0,0,0.13773,0,0,0,0,0,0,0,0,0,0.038833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0038009,0.003888,0,0.0033664,0,0,0.001216,0.0066238,0,0.0036265,0,0,0,0.0042118,0.010777,0.0059384,0,0,0,0,0,0.0047985,0,0.0085081,0,0,0.00706,0.0037395,0.0084289,0.044636,0,0.0052491,0,0,0,0.0042602,0.0054391,0,0.0047476,0,0,0,0.0066679,0.0042486,0.0029508,0.0088686,0.0063312,0.007261,0,0.0046566,0,0,0.0090481,0,0,0.0095377,0,0,0,0,0,0.0090469,0.0023014,0,0.0049721,0.0041579,0,0,0,0,0,0.0050974,0.064307,0,0.005263,0.0048342,0,0.006519,0,0,0,0.0034386,0,0,0.43412,0,0,0,0.0057868,0,0.15749,0,0,0.0029984,0,0,0,0.0068729,0,0,0.0056937,0,0,0,0,0,0,0,0,0,0,0.004675,0,0,0.0031842,0.0017925,0,0,0.004344,0.0046669,0,0.0056719,0,0.0079091,0.0087723,0.0065556,0,0,0,0.0027564,0,0,0.010634,0,0,0,0,0.0072944,0.0051531,0.0048907,0,0,0,0,0.010023,0,0,0.004555,0,0.020509,0,0,0.0047954,0,0,0.0024599,0.0036267,0,0,0.007614,0.12839,0,0.0096333,0.0058709,0.0019481,0,0.010638,0.0038641,0.097718,0,0,0.071231,0,0.0029595,0.0047063,0.005549,0.0042596,0.0057636,0.005676,0,0,0,0,0.0030035,0,0.0033628,0.0066325,0,0.0053784,0,0,0,0,0.0056508,0,0,0,0,0,0,0,0,0,0.0042399,0.0053771,0,0,0.0064374,0,0,0,0,0,0,0.051352,0,0,0.0043333,0,0,0,0,0,0.0062075,0.0052219,0,0,0.0041257,0,0,0,0,0,0,0,0,0,0,0,0.0022403,0,0.0050369,0,0.0040891,0,0.0046317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088415,0.0045022,0,0.0040609,0,0,0,0,0,0.0054125,0,0,0,0.0056727,0,0,0,0,0,0,0.0059924,0.0051896,0,0,0,0.0070567,0.0044062,0.0035768,0.0086502,0,0.0035013,0.0027044,0,0,0,0,0,0,0,0.0042919,0,0,0,0,0.006462,0,0,0,0.0035802,0,0.0050529,0.0051904,0,0,0.0057007,0,0,0.0066084,0,0,0,0.0036693,0,0.0047643,0,0,0.0046024,0.0055685,0,0,0,0,0,0,0,0.0045823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066961,0,0,0,0,0,0,0,0,0,0.0029122,0.0044243,0,0,0.0046533,0,0.0042479,0.0044308,0,0,0,0,0,0.007532,0,0,0.0053685,0.0036823,0.0032521,0,0,0,0.0065949,0,0,0.003555,0.0042225,0.0089741,0.0043859,0,0,0,0.0041864
0,0.099928,0,0.00096485,0.064482,0.010849,0.012606,0.010222,0.001216,0,0.0016814,0.068532,0.0099686,0,0.076118,0,0.37638,0.0027358,0.0015075,0.04308,0.023443,0,0,0,0.019516,0,0.0021598,0.073978,0.62964,0.057287,0.0071954,0.0021397,0.17706,0,0.0013325,0.14996,0,0.063948,0.0010814,0.014951,0.0096843,0.0012052,0.053169,0.025144,0.034201,0.0016926,0.0010785,0.03363,0.0022513,0.0016072,0.058918,0,0.0089274,0.06315,0,0.025299,0,0.036295,0.0024211,0,0,0.062476,0.012963,0,0.0022965,0.02546,0.017796,0.0012622,0.02173,0.4707,0,0,0,0.010718,0.12802,0.14052,0.011138,0.001336,0.0093019,0,0.0016548,0.039556,0,0,0.00087287,0,0.086459,0.008087,0,0,0.021598,0.001469,0,0.0014151,0,0.049087,0.049158,0.0051508,0.1794,0.02264,0.0017447,0,0.030527,0.068579,0.021848,0,0,0.03639,0,0.045479,0.11626,0,0.10308,0,0.016684,0.089257,0.035609,0.0092388,0.0036188,0,0,0.0011027,0.0011847,0.25364,0.1696,0,0.0020077,0.0022268,0.053194,0.15439,0,0.0095031,0.022173,0.0054264,0.011543,0.0026995,0.037268,0.02891,0.063674,0.0045436,0.0099403,0.078081,0.0012415,0.086266,0.013107,0.1739,0.094075,0.11993,0,0,0.20313,0.015142,0.066625,0,0.061227,0.0012173,0,0,0.19357,0.00092064,0,0.10229,0.0019328,0.0062142,0,0.0024454,0.0080004,0.0050415,0,0.016806,0.01853,0.0012985,0.0065674,0,0.037083,0,0.10056,0.0011947,0.010043,0.076418,0.035316,0.0014408,0,0,0,0,0.00076242,0,0.040503,0.036094,0.1179,0.020195,0.019598,0,0,0,0.0014344,0.10217,0,0,0,0,0.0080709,0,0,0,0.020907,0.001365,0.025001,0,0.0016341,0,0,0.0083058,0,0,0.019812,0.0094764,0,0,0.0011,0.029329,0.020289,0,0.012061,0,0.0015758,0.0013256,0.010656,0,0.0010473,0.016605,0,0,0,0,0,0,0,0.0072642,0.023385,0,0.00056869,0,0.0012786,0,0.001038,0,0.0011757,0,0,0.010391,0,0,0,0,0.0074529,0,0,0,0,0,0,0,0.0075448,0,0.0022444,0.0011429,0.015369,0.007814,0.0060546,0,0.0066613,0.021964,0,0.014935,0,0,0,0.00144,0.0097409,0,0,0,0.0070987,0.010507,0.0015212,0.0013174,0.0068562,0,0.0056501,0.0017913,0.0011185,0.00090795,0.0021958,0.011531,0.00088879,0.0006865,0.025326,0,0.0090396,0,0,0,0,0.0010895,0,0.005181,0,0,0.018068,0.029888,0,0,0.00090881,0.0088811,0.0012827,0.0013176,0,0,0.019222,0,0.0037555,0.0016775,0.011438,0.026477,0,0.0068837,0.0073146,0.0091675,0,0,0.033619,0.0014135,0,0,0.0049424,0,0,0,0.029298,0.0088173,0,0.0099557,0.011504,0.012535,0,0.078617,0.00851,0,0,0,0.017848,0,0,0.0016998,0.01302,0,0.026951,0.0078552,0,0,0,0,0,0.017397,0.0085132,0.0059352,0,0.0011812,0,0.0010783,0.0011247,0,0,0.0106,0.0060795,0,0.001912,0.019087,0.010898,0.0013628,0.00093475,0.0062578,0.028996,0,0,0.0016741,0.0070775,0,0.0068404,0.0010719,0.002278,0.0011134,0.0093034,0.019489,0,0.0010627
